START,Symbol,,Name,,LastSale,END,
{ s: ,DDD,| n: ,3D Systems Corporation,| v: ,8.71,},
{ s: ,JAZZ,| n: ,Jazz Pharmaceuticals plc,| v: ,139.17,},
{ s: ,JD,| n: ,JD.com Inc.,| v: ,28.17,},
{ s: ,JSYN,| n: ,Jensyn Acquistion Corp.,| v: ,10.7,},
{ s: ,JSYNR,| n: ,Jensyn Acquistion Corp.,| v: ,0.2799,},
{ s: ,JSYNU,| n: ,Jensyn Acquistion Corp.,| v: ,12.25,},
{ s: ,JSYNW,| n: ,Jensyn Acquistion Corp.,| v: ,0.135,},
{ s: ,JRSH,| n: ,Jerash Holdings (US) Inc.,| v: ,7,},
{ s: ,JBLU,| n: ,JetBlue Airways Corporation,| v: ,18.31,},
{ s: ,JCTCF,| n: ,Jewett-Cameron Trading Company,| v: ,7.64,},
{ s: ,JFIN,| n: ,Jiayin Group Inc.,| v: ,16.15,},
{ s: ,JMU,| n: ,JMU Limited,| v: ,1.48,},
{ s: ,JBSS,| n: ,John B. Sanfilippo & Son Inc.,| v: ,78.26,},
{ s: ,JOUT,| n: ,Johnson Outdoors Inc.,| v: ,80.86,},
{ s: ,JNCE,| n: ,Jounce Therapeutics Inc.,| v: ,5.9,},
{ s: ,KALU,| n: ,Kaiser Aluminum Corporation,| v: ,96.69,},
{ s: ,KXIN,| n: ,Kaixin Auto Holdings,| v: ,3.29,},
{ s: ,KXINW,| n: ,Kaixin Auto Holdings,| v: ,0.15,},
{ s: ,KALA,| n: ,Kala Pharmaceuticals Inc.,| v: ,6.49,},
{ s: ,KLDO,| n: ,Kaleido Biosciences Inc.,| v: ,15.1,},
{ s: ,KALV,| n: ,KalVista Pharmaceuticals Inc.,| v: ,24.64,},
{ s: ,KMDA,| n: ,Kamada Ltd.,| v: ,5.73,},
{ s: ,KNDI,| n: ,Kandi Technologies Group Inc.,| v: ,4.77,},
{ s: ,KPTI,| n: ,Karyopharm Therapeutics Inc.,| v: ,4.63,},
{ s: ,KZIA,| n: ,Kazia Therapeutics Limited,| v: ,2.9236,},
{ s: ,KBLM,| n: ,KBL Merger Corp. IV,| v: ,10.4,},
{ s: ,KBLMR,| n: ,KBL Merger Corp. IV,| v: ,0.3073,},
{ s: ,KBLMU,| n: ,KBL Merger Corp. IV,| v: ,10.95,},
{ s: ,KBLMW,| n: ,KBL Merger Corp. IV,| v: ,0.1999,},
{ s: ,KBSF,| n: ,KBS Fashion Group Limited,| v: ,3.87,},
{ s: ,KRNY,| n: ,Kearny Financial,| v: ,13.86,},
{ s: ,KELYA,| n: ,Kelly Services Inc.,| v: ,25.09,},
{ s: ,KELYB,| n: ,Kelly Services Inc.,| v: ,23.4,},
{ s: ,KMPH,| n: ,KemPharm Inc.,| v: ,1.3,},
{ s: ,KFFB,| n: ,Kentucky First Federal Bancorp,| v: ,7.525,},
{ s: ,KEQU,| n: ,Kewaunee Scientific Corporation,| v: ,22.5022,},
{ s: ,KTCC,| n: ,Key Tronic Corporation,| v: ,5.4499,},
{ s: ,KZR,| n: ,Kezar Life Sciences Inc.,| v: ,20.65,},
{ s: ,KFRC,| n: ,Kforce Inc.,| v: ,35.26,},
{ s: ,KE,| n: ,Kimball Electronics Inc.,| v: ,15.56,},
{ s: ,KBAL,| n: ,Kimball International Inc.,| v: ,16.4,},
{ s: ,KIN,| n: ,Kindred Biosciences Inc.,| v: ,9.27,},
{ s: ,KGJI,| n: ,Kingold Jewelry Inc.,| v: ,0.85,},
{ s: ,KINS,| n: ,Kingstone Companies Inc,| v: ,8.51,},
{ s: ,KNSA,| n: ,Kiniksa Pharmaceuticals Ltd.,| v: ,15.09,},
{ s: ,KNSL,| n: ,Kinsale Capital Group Inc.,| v: ,82.1,},
{ s: ,KIRK,| n: ,Kirkland&#39;s Inc.,| v: ,5.67,},
{ s: ,KTOV,| n: ,Kitov Pharma Ltd.,| v: ,1.0549,},
{ s: ,KTOVW,| n: ,Kitov Pharma Ltd.,| v: ,0.1709,},
{ s: ,KLAC,| n: ,KLA-Tencor Corporation,| v: ,114.02,},
{ s: ,KLXE,| n: ,KLX Energy Services Holdings Inc. ,| v: ,25.78,},
{ s: ,KOD,| n: ,Kodiak Sciences Inc,| v: ,7.49,},
{ s: ,KOPN,| n: ,Kopin Corporation,| v: ,1.21,},
{ s: ,KRNT,| n: ,Kornit Digital Ltd.,| v: ,25.86,},
{ s: ,KOSS,| n: ,Koss Corporation,| v: ,2.1499,},
{ s: ,KWEB,| n: ,KraneShares Trust KraneShares CSI China Internet ETF,| v: ,45.85,},
{ s: ,KTOS,| n: ,Kratos Defense & Security Solutions Inc.,| v: ,19.15,},
{ s: ,KRYS,| n: ,Krystal Biotech Inc.,| v: ,35.94,},
{ s: ,KLIC,| n: ,Kulicke and Soffa Industries Inc.,| v: ,21.37,},
{ s: ,KURA,| n: ,Kura Oncology Inc.,| v: ,16.67,},
{ s: ,KVHI,| n: ,KVH Industries Inc.,| v: ,9.38,},
{ s: ,FSTR,| n: ,L.B. Foster Company,| v: ,24.52,},
{ s: ,LJPC,| n: ,La Jolla Pharmaceutical Company,| v: ,6.59,},
{ s: ,LSBK,| n: ,Lake Shore Bancorp Inc.,| v: ,15.09,},
{ s: ,LBAI,| n: ,Lakeland Bancorp Inc.,| v: ,16.58,},
{ s: ,LKFN,| n: ,Lakeland Financial Corporation,| v: ,47.96,},
{ s: ,LAKE,| n: ,Lakeland Industries Inc.,| v: ,12.75,},
{ s: ,LRCX,| n: ,Lam Research Corporation,| v: ,197.9,},
{ s: ,LAMR,| n: ,Lamar Advertising Company,| v: ,80.97,},
{ s: ,LANC,| n: ,Lancaster Colony Corporation,| v: ,148.44,},
{ s: ,LCAHU,| n: ,Landcadia Holdings II Inc.,| v: ,10.04,},
{ s: ,LNDC,| n: ,Landec Corporation,| v: ,9.85,},
{ s: ,LARK,| n: ,Landmark Bancorp Inc.,| v: ,25.3,},
{ s: ,LMRK,| n: ,Landmark Infrastructure Partners LP,| v: ,15.41,},
{ s: ,LMRKN,| n: ,Landmark Infrastructure Partners LP,| v: ,25.25,},
{ s: ,LMRKO,| n: ,Landmark Infrastructure Partners LP,| v: ,25.4,},
{ s: ,LMRKP,| n: ,Landmark Infrastructure Partners LP,| v: ,25.9,},
{ s: ,LE,| n: ,Lands&#39; End Inc.,| v: ,16.21,},
{ s: ,LSTR,| n: ,Landstar System Inc.,| v: ,108.4,},
{ s: ,LNTH,| n: ,Lantheus Holdings Inc.,| v: ,25.5,},
{ s: ,LTRX,| n: ,Lantronix Inc.,| v: ,3.37,},
{ s: ,LSCC,| n: ,Lattice Semiconductor Corporation,| v: ,13.66,},
{ s: ,LAUR,| n: ,Laureate Education Inc.,| v: ,16.39,},
{ s: ,LAWS,| n: ,Lawson Products Inc.,| v: ,33.54,},
{ s: ,LAZY,| n: ,Lazydays Holdings Inc.,| v: ,4.53,},
{ s: ,LCNB,| n: ,LCNB Corporation,| v: ,17.09,},
{ s: ,LPTX,| n: ,LEAP THERAPEUTICS INC.,| v: ,1.62,},
{ s: ,LEGH,| n: ,Legacy Housing Corporation,| v: ,11.78,},
{ s: ,LGCY,| n: ,Legacy Reserves Inc.,| v: ,0.3851,},
{ s: ,LTXB,| n: ,LegacyTexas Financial Group Inc.,| v: ,39.79,},
{ s: ,INFR,| n: ,Legg Mason Global Infrastructure ETF,| v: ,29.9817,},
{ s: ,LVHD,| n: ,Legg Mason Low Volatility High Dividend ETF,| v: ,31.5,},
{ s: ,SQLV,| n: ,Legg Mason Small-Cap Quality Value ETF,| v: ,26.866,},
{ s: ,LACQ,| n: ,Leisure Acquisition Corp.,| v: ,10.05,},
{ s: ,LACQU,| n: ,Leisure Acquisition Corp.,| v: ,10.32,},
{ s: ,LACQW,| n: ,Leisure Acquisition Corp.,| v: ,0.6158,},
{ s: ,LMAT,| n: ,LeMaitre Vascular Inc.,| v: ,28.23,},
{ s: ,TREE,| n: ,LendingTree Inc.,| v: ,389.62,},
{ s: ,LEVL,| n: ,Level One Bancorp Inc.,| v: ,24.5,},
{ s: ,LXRX,| n: ,Lexicon Pharmaceuticals Inc.,| v: ,6.77,},
{ s: ,LX,| n: ,LexinFintech Holdings Ltd.,| v: ,12.97,},
{ s: ,LFAC,| n: ,LF Capital Acquistion Corp.,| v: ,10.1,},
{ s: ,LFACU,| n: ,LF Capital Acquistion Corp.,| v: ,10.35,},
{ s: ,LFACW,| n: ,LF Capital Acquistion Corp.,| v: ,0.34,},
{ s: ,LGIH,| n: ,LGI Homes Inc.,| v: ,68.97,},
{ s: ,LHCG,| n: ,LHC Group,| v: ,116.13,},
{ s: ,LLIT,| n: ,Lianluo Smart Limited,| v: ,1.475,},
{ s: ,LBRDA,| n: ,Liberty Broadband Corporation,| v: ,99.74,},
{ s: ,LBRDK,| n: ,Liberty Broadband Corporation,| v: ,99.96,},
{ s: ,LEXEA,| n: ,Liberty Expedia Holdings Inc.,| v: ,42.47,},
{ s: ,LEXEB,| n: ,Liberty Expedia Holdings Inc.,| v: ,45.1375,},
{ s: ,LBTYA,| n: ,Liberty Global plc,| v: ,26.31,},
{ s: ,LBTYB,| n: ,Liberty Global plc,| v: ,26.14,},
{ s: ,LBTYK,| n: ,Liberty Global plc,| v: ,25.57,},
{ s: ,LILA,| n: ,Liberty Latin America Ltd.,| v: ,19.14,},
{ s: ,LILAK,| n: ,Liberty Latin America Ltd.,| v: ,19.13,},
{ s: ,BATRA,| n: ,Liberty Media Corporation,| v: ,27.41,},
{ s: ,BATRK,| n: ,Liberty Media Corporation,| v: ,27.29,},
{ s: ,FWONA,| n: ,Liberty Media Corporation,| v: ,37.6,},
{ s: ,FWONK,| n: ,Liberty Media Corporation,| v: ,38.52,},
{ s: ,LSXMA,| n: ,Liberty Media Corporation,| v: ,39.58,},
{ s: ,LSXMB,| n: ,Liberty Media Corporation,| v: ,39.02,},
{ s: ,LSXMK,| n: ,Liberty Media Corporation,| v: ,39.76,},
{ s: ,LTRPA,| n: ,Liberty TripAdvisor Holdings Inc.,| v: ,12.63,},
{ s: ,LTRPB,| n: ,Liberty TripAdvisor Holdings Inc.,| v: ,14.37,},
{ s: ,LCUT,| n: ,Lifetime Brands Inc.,| v: ,9.52,},
{ s: ,LFVN,| n: ,Lifevantage Corporation,| v: ,12.58,},
{ s: ,LWAY,| n: ,Lifeway Foods Inc.,| v: ,2.22,},
{ s: ,LGND,| n: ,Ligand Pharmaceuticals Incorporated,| v: ,116.26,},
{ s: ,LTBR,| n: ,Lightbridge Corporation,| v: ,0.831,},
{ s: ,LPTH,| n: ,LightPath Technologies Inc.,| v: ,1.12,},
{ s: ,LLEX,| n: ,Lilis Energy Inc.,| v: ,1.1,},
{ s: ,LMB,| n: ,Limbach Holdings Inc.,| v: ,8.98,},
{ s: ,LLNW,| n: ,Limelight Networks Inc.,| v: ,2.95,},
{ s: ,LMST,| n: ,Limestone Bancorp Inc.,| v: ,15.27,},
{ s: ,LMNR,| n: ,Limoneira Co,| v: ,23.02,},
{ s: ,LINC,| n: ,Lincoln Educational Services Corporation,| v: ,3.17,},
{ s: ,LECO,| n: ,Lincoln Electric Holdings Inc.,| v: ,83.56,},
{ s: ,LIND,| n: ,Lindblad Expeditions Holdings Inc. ,| v: ,16.15,},
{ s: ,LINDW,| n: ,Lindblad Expeditions Holdings Inc. ,| v: ,5.6,},
{ s: ,LPCN,| n: ,Lipocine Inc.,| v: ,1.86,},
{ s: ,LIQT,| n: ,LiqTech International Inc.,| v: ,7.71,},
{ s: ,YVR,| n: ,Liquid Media Group Ltd.,| v: ,4.26,},
{ s: ,LQDA,| n: ,Liquidia Technologies Inc.,| v: ,9.63,},
{ s: ,LQDT,| n: ,Liquidity Services Inc.,| v: ,6.73,},
{ s: ,LFUS,| n: ,Littelfuse Inc.,| v: ,175.89,},
{ s: ,LIVN,| n: ,LivaNova PLC,| v: ,71.59,},
{ s: ,LOB,| n: ,Live Oak Bancshares Inc.,| v: ,16.83,},
{ s: ,LIVE,| n: ,Live Ventures Incorporated,| v: ,7.33,},
{ s: ,LPSN,| n: ,LivePerson Inc.,| v: ,29.07,},
{ s: ,LIVX,| n: ,LiveXLive Media Inc.,| v: ,4.97,},
{ s: ,LKQ,| n: ,LKQ Corporation,| v: ,27.32,},
{ s: ,LMFA,| n: ,LM Funding America Inc.,| v: ,1.32,},
{ s: ,LMFAW,| n: ,LM Funding America Inc.,| v: ,0.0156,},
{ s: ,LOGC,| n: ,LogicBio Therapeutics Inc.,| v: ,13.9,},
{ s: ,LOGI,| n: ,Logitech International S.A.,| v: ,38.86,},
{ s: ,LOGM,| n: ,LogMein Inc.,| v: ,79.72,},
{ s: ,CNCR,| n: ,Loncar Cancer Immunotherapy ETF,| v: ,20.6,},
{ s: ,CHNA,| n: ,Loncar China BioPharma ETF,| v: ,22.4316,},
{ s: ,LONE,| n: ,Lonestar Resources US Inc.,| v: ,3.7,},
{ s: ,LOAC,| n: ,Longevity Acquisition Corporation,| v: ,10.07,},
{ s: ,LOACR,| n: ,Longevity Acquisition Corporation,| v: ,0.22,},
{ s: ,LOACU,| n: ,Longevity Acquisition Corporation,| v: ,10.52,},
{ s: ,LOACW,| n: ,Longevity Acquisition Corporation,| v: ,0.1,},
{ s: ,LOOP,| n: ,Loop Industries Inc.,| v: ,7,},
{ s: ,LORL,| n: ,Loral Space and Communications Inc.,| v: ,37.41,},
{ s: ,LPLA,| n: ,LPL Financial Holdings Inc.,| v: ,82.89,},
{ s: ,LRAD,| n: ,LRAD Corporation,| v: ,3.17,},
{ s: ,LYTS,| n: ,LSI Industries Inc.,| v: ,3.52,},
{ s: ,LULU,| n: ,lululemon athletica inc.,| v: ,173.68,},
{ s: ,LITE,| n: ,Lumentum Holdings Inc.,| v: ,59.13,},
{ s: ,LMNX,| n: ,Luminex Corporation,| v: ,22.07,},
{ s: ,LUNA,| n: ,Luna Innovations Incorporated,| v: ,4.38,},
{ s: ,LKCO,| n: ,Luokung Technology Corp,| v: ,6.16,},
{ s: ,LBC,| n: ,Luther Burbank Corporation,| v: ,10.37,},
{ s: ,LYFT,| n: ,Lyft Inc.,| v: ,51.09,},
{ s: ,MBTF,| n: ,M B T Financial Corp,| v: ,10.22,},
{ s: ,MCBC,| n: ,Macatawa Bank Corporation,| v: ,10.76,},
{ s: ,MFNC,| n: ,Mackinac Financial Corporation,| v: ,15.88,},
{ s: ,MTSI,| n: ,MACOM Technology Solutions Holdings Inc.,| v: ,15.2,},
{ s: ,MGNX,| n: ,MacroGenics Inc.,| v: ,17.42,},
{ s: ,MDGL,| n: ,Madrigal Pharmaceuticals Inc.,| v: ,103.61,},
{ s: ,MAGS,| n: ,Magal Security Systems Ltd.,| v: ,5.14,},
{ s: ,MGLN,| n: ,Magellan Health Inc.,| v: ,70.65,},
{ s: ,MGTA,| n: ,Magenta Therapeutics Inc.,| v: ,15.8,},
{ s: ,MGIC,| n: ,Magic Software Enterprises Ltd.,| v: ,9.16,},
{ s: ,MGYR,| n: ,Magyar Bancorp Inc.,| v: ,11.6,},
{ s: ,MHLD,| n: ,Maiden Holdings Ltd.,| v: ,0.68,},
{ s: ,MNSB,| n: ,MainStreet Bancshares Inc.,| v: ,24.9,},
{ s: ,MJCO,| n: ,Majesco,| v: ,8.39,},
{ s: ,MMYT,| n: ,MakeMyTrip Limited,| v: ,23.5,},
{ s: ,MBUU,| n: ,Malibu Boats Inc.,| v: ,43.3,},
{ s: ,MLVF,| n: ,Malvern Bancorp Inc.,| v: ,21.1,},
{ s: ,MAMS,| n: ,MAM Software Group Inc.,| v: ,8.85,},
{ s: ,TUSK,| n: ,Mammoth Energy Services Inc.,| v: ,14.71,},
{ s: ,MANH,| n: ,Manhattan Associates Inc.,| v: ,67.13,},
{ s: ,LOAN,| n: ,Manhattan Bridge Capital Inc,| v: ,5.9473,},
{ s: ,MNTX,| n: ,Manitex International Inc.,| v: ,7.5,},
{ s: ,MTEX,| n: ,Mannatech Incorporated,| v: ,17.6007,},
{ s: ,MNKD,| n: ,MannKind Corporation,| v: ,1.25,},
{ s: ,MANT,| n: ,ManTech International Corporation,| v: ,62.96,},
{ s: ,MARA,| n: ,Marathon Patent Group Inc.,| v: ,2.92,},
{ s: ,MCHX,| n: ,Marchex Inc.,| v: ,5.08,},
{ s: ,MRIN,| n: ,Marin Software Incorporated,| v: ,4.35,},
{ s: ,MARPS,| n: ,Marine Petroleum Trust,| v: ,2.46,},
{ s: ,MRNS,| n: ,Marinus Pharmaceuticals Inc.,| v: ,4.61,},
{ s: ,MRKR,| n: ,Marker Therapeutics Inc.,| v: ,6,},
{ s: ,MKTX,| n: ,MarketAxess Holdings Inc.,| v: ,280.95,},
{ s: ,MRLN,| n: ,Marlin Business Services Corp.,| v: ,21.91,},
{ s: ,MAR,| n: ,Marriott International,| v: ,131.71,},
{ s: ,MBII,| n: ,Marrone Bio Innovations Inc.,| v: ,1.72,},
{ s: ,MRTN,| n: ,Marten Transport Ltd.,| v: ,19.74,},
{ s: ,MMLP,| n: ,Martin Midstream Partners L.P.,| v: ,7.33,},
{ s: ,MRVL,| n: ,Marvell Technology Group Ltd.,| v: ,23.51,},
{ s: ,MASI,| n: ,Masimo Corporation,| v: ,140.03,},
{ s: ,MCFT,| n: ,MasterCraft Boat Holdings Inc.,| v: ,25.56,},
{ s: ,MTCH,| n: ,Match Group Inc.,| v: ,67.27,},
{ s: ,MTLS,| n: ,Materialise NV,| v: ,15.85,},
{ s: ,MTRX,| n: ,Matrix Service Company,| v: ,22.4,},
{ s: ,MAT,| n: ,Mattel Inc.,| v: ,11.38,},
{ s: ,MATW,| n: ,Matthews International Corporation,| v: ,36.98,},
{ s: ,MXIM,| n: ,Maxim Integrated Products Inc.,| v: ,56.96,},
{ s: ,MXWL,| n: ,Maxwell Technologies Inc.,| v: ,4.54,},
{ s: ,MGRC,| n: ,McGrath RentCorp,| v: ,62.47,},
{ s: ,MDCA,| n: ,MDC Partners Inc.,| v: ,2.99,},
{ s: ,MDJH,| n: ,MDJM LTD,| v: ,2.8965,},
{ s: ,MDRR,| n: ,Medalist Diversified REIT Inc.,| v: ,4.9991,},
{ s: ,MFIN,| n: ,Medallion Financial Corp.,| v: ,7.76,},
{ s: ,MFINL,| n: ,Medallion Financial Corp.,| v: ,25.8122,},
{ s: ,MNOV,| n: ,MediciNova Inc.,| v: ,12.8,},
{ s: ,MDSO,| n: ,Medidata Solutions Inc.,| v: ,93.54,},
{ s: ,MDGS,| n: ,Medigus Ltd.,| v: ,2.89,},
{ s: ,MDGSW,| n: ,Medigus Ltd.,| v: ,0.6,},
{ s: ,MDWD,| n: ,MediWound Ltd.,| v: ,4.5,},
{ s: ,MEDP,| n: ,Medpace Holdings Inc.,| v: ,55.82,},
{ s: ,MEIP,| n: ,MEI Pharma Inc.,| v: ,3.06,},
{ s: ,MGTX,| n: ,MeiraGTx Holdings plc,| v: ,18.35,},
{ s: ,MLCO,| n: ,Melco Resorts & Entertainment Limited,| v: ,22.22,},
{ s: ,MLNT,| n: ,Melinta Therapeutics Inc.,| v: ,3.45,},
{ s: ,MLNX,| n: ,Mellanox Technologies Ltd.,| v: ,117.9,},
{ s: ,MELR,| n: ,Melrose Bancorp Inc.,| v: ,18.8999,},
{ s: ,MNLO,| n: ,Menlo Therapeutics Inc.,| v: ,6.8,},
{ s: ,MTSL,| n: ,MER Telemanagement Solutions Ltd.,| v: ,0.94,},
{ s: ,MELI,| n: ,MercadoLibre Inc.,| v: ,557.84,},
{ s: ,AMTB,| n: ,Mercantil Bank Holding Corporation,| v: ,17.75,},
{ s: ,AMTBB,| n: ,Mercantil Bank Holding Corporation,| v: ,12.105,},
{ s: ,MBWM,| n: ,Mercantile Bank Corporation,| v: ,34.19,},
{ s: ,MERC,| n: ,Mercer International Inc.,| v: ,16.96,},
{ s: ,MBIN,| n: ,Merchants Bancorp,| v: ,21.9,},
{ s: ,MBINP,| n: ,Merchants Bancorp,| v: ,26.75,},
{ s: ,MRCY,| n: ,Mercury Systems Inc,| v: ,74.56,},
{ s: ,MREO,| n: ,Mereo BioPharma Group plc,| v: ,5.42,},
{ s: ,EBSB,| n: ,Meridian Bancorp Inc.,| v: ,17.37,},
{ s: ,VIVO,| n: ,Meridian Bioscience Inc.,| v: ,11.57,},
{ s: ,MRBK,| n: ,Meridian Corporation,| v: ,17.6,},
{ s: ,MMSI,| n: ,Merit Medical Systems Inc.,| v: ,56.75,},
{ s: ,MACK,| n: ,Merrimack Pharmaceuticals Inc.,| v: ,5.87,},
{ s: ,MRSN,| n: ,Mersana Therapeutics Inc.,| v: ,6.4,},
{ s: ,MRUS,| n: ,Merus N.V.,| v: ,14.42,},
{ s: ,MESA,| n: ,Mesa Air Group Inc.,| v: ,9.2,},
{ s: ,MLAB,| n: ,Mesa Laboratories Inc.,| v: ,254.9,},
{ s: ,MESO,| n: ,Mesoblast Limited,| v: ,5.46,},
{ s: ,CASH,| n: ,Meta Financial Group Inc.,| v: ,26.96,},
{ s: ,MEOH,| n: ,Methanex Corporation,| v: ,49.04,},
{ s: ,MGEE,| n: ,MGE Energy Inc.,| v: ,68.75,},
{ s: ,MGPI,| n: ,MGP Ingredients Inc.,| v: ,66.69,},
{ s: ,MBOT,| n: ,Microbot Medical Inc. ,| v: ,7.55,},
{ s: ,MCHP,| n: ,Microchip Technology Incorporated,| v: ,89.24,},
{ s: ,MU,| n: ,Micron Technology Inc.,| v: ,38.94,},
{ s: ,MSFT,| n: ,Microsoft Corporation,| v: ,127.13,},
{ s: ,MSTR,| n: ,MicroStrategy Incorporated,| v: ,139.26,},
{ s: ,MVIS,| n: ,Microvision Inc.,| v: ,0.8882,},
{ s: ,MICT,| n: ,MICT Inc.,| v: ,1.09,},
{ s: ,MPB,| n: ,Mid Penn Bancorp,| v: ,25.43,},
{ s: ,MTP,| n: ,Midatech Pharma PLC,| v: ,1.9,},
{ s: ,MCEP,| n: ,Mid-Con Energy Partners LP,| v: ,0.7196,},
{ s: ,MBCN,| n: ,Middlefield Banc Corp.,| v: ,40.5,},
{ s: ,MSEX,| n: ,Middlesex Water Company,| v: ,60.6,},
{ s: ,MSBI,| n: ,Midland States Bancorp Inc.,| v: ,26.58,},
{ s: ,MSVB,| n: ,Mid-Southern Bancorp Inc.,| v: ,12.5965,},
{ s: ,MOFG,| n: ,MidWestOne Financial Group Inc.,| v: ,29.54,},
{ s: ,MIST,| n: ,Milestone Pharmaceuticals Inc.,| v: ,18,},
{ s: ,MLND,| n: ,Millendo Therapeutics Inc. ,| v: ,16.37,},
{ s: ,TIGO,| n: ,Millicom International Cellular S.A.,| v: ,57.62,},
{ s: ,MIME,| n: ,Mimecast Limited,| v: ,51.17,},
{ s: ,MNDO,| n: ,MIND C.T.I. Ltd.,| v: ,2.155,},
{ s: ,NERV,| n: ,Minerva Neurosciences Inc,| v: ,6.91,},
{ s: ,MGEN,| n: ,Miragen Therapeutics Inc.,| v: ,2.79,},
{ s: ,MRTX,| n: ,Mirati Therapeutics Inc.,| v: ,67.18,},
{ s: ,MSON,| n: ,MISONIX Inc.,| v: ,18.7,},
{ s: ,MIND,| n: ,Mitcham Industries Inc.,| v: ,3.85,},
{ s: ,MINDP,| n: ,Mitcham Industries Inc.,| v: ,24.8562,},
{ s: ,MITK,| n: ,Mitek Systems Inc.,| v: ,10.63,},
{ s: ,MKSI,| n: ,MKS Instruments Inc.,| v: ,83.35,},
{ s: ,MMAC,| n: ,MMA Capital Holdings Inc.,| v: ,31.275,},
{ s: ,MTC,| n: ,MMTec Inc.,| v: ,4.1958,},
{ s: ,MINI,| n: ,Mobile Mini Inc.,| v: ,34.47,},
{ s: ,MOBL,| n: ,MobileIron Inc.,| v: ,5.52,},
{ s: ,MMDM,| n: ,Modern Media Acquisition Corp.,| v: ,10.4215,},
{ s: ,MMDMR,| n: ,Modern Media Acquisition Corp.,| v: ,0.3,},
{ s: ,MMDMU,| n: ,Modern Media Acquisition Corp.,| v: ,10.7,},
{ s: ,MMDMW,| n: ,Modern Media Acquisition Corp.,| v: ,0.2,},
{ s: ,MRNA,| n: ,Moderna Inc.,| v: ,24.92,},
{ s: ,MOGO,| n: ,Mogo Finance Technology Inc.,| v: ,3.29,},
{ s: ,MTEM,| n: ,Molecular Templates Inc.,| v: ,7.46,},
{ s: ,MBRX,| n: ,Moleculin Biotech Inc.,| v: ,1.28,},
{ s: ,MNTA,| n: ,Momenta Pharmaceuticals Inc.,| v: ,14.25,},
{ s: ,MOMO,| n: ,Momo Inc.,| v: ,28.97,},
{ s: ,MKGI,| n: ,Monaker Group Inc.,| v: ,3.27,},
{ s: ,MCRI,| n: ,Monarch Casino & Resort Inc.,| v: ,42.42,},
{ s: ,MDLZ,| n: ,Mondelez International Inc.,| v: ,51.87,},
{ s: ,MGI,| n: ,Moneygram International Inc.,| v: ,2.16,},
{ s: ,MDB,| n: ,MongoDB Inc.,| v: ,135.7,},
{ s: ,MNCL,| n: ,Monocle Acquisition Corporation,| v: ,9.85,},
{ s: ,MNCLU,| n: ,Monocle Acquisition Corporation,| v: ,10.13,},
{ s: ,MNCLW,| n: ,Monocle Acquisition Corporation,| v: ,0.31,},
{ s: ,MPWR,| n: ,Monolithic Power Systems Inc.,| v: ,136.15,},
{ s: ,TYPE,| n: ,Monotype Imaging Holdings Inc.,| v: ,17.12,},
{ s: ,MNRO,| n: ,Monro Inc. ,| v: ,81.17,},
{ s: ,MRCC,| n: ,Monroe Capital Corporation,| v: ,12.14,},
{ s: ,MRCCL,| n: ,Monroe Capital Corporation,| v: ,25.05,},
{ s: ,MNST,| n: ,Monster Beverage Corporation,| v: ,63,},
{ s: ,MORN,| n: ,Morningstar Inc.,| v: ,134.51,},
{ s: ,MOR,| n: ,MorphoSys AG,| v: ,25.97,},
{ s: ,MOSY,| n: ,MoSys Inc.,| v: ,0.2075,},
{ s: ,MOTA,| n: ,Mota Group Inc.,| v: ,n/a,},
{ s: ,MTFB,| n: ,Motif Bio plc,| v: ,2.07,},
{ s: ,MTFBW,| n: ,Motif Bio plc,| v: ,0.24,},
{ s: ,MPAA,| n: ,Motorcar Parts of America Inc.,| v: ,20.29,},
{ s: ,MOTS,| n: ,Motus GI Holdings Inc.,| v: ,3.57,},
{ s: ,MPVD,| n: ,Mountain Province Diamonds Inc.,| v: ,1.2,},
{ s: ,MOXC,| n: ,Moxian Inc.,| v: ,1.3,},
{ s: ,COOP,| n: ,Mr. Cooper Group Inc.,| v: ,9.58,},
{ s: ,MRIC,| n: ,MRI Interventions Inc,| v: ,3.44,},
{ s: ,MSBF,| n: ,MSB Financial Corp.,| v: ,16.91,},
{ s: ,MTBC,| n: ,MTBC Inc.,| v: ,5.1,},
{ s: ,MTBCP,| n: ,MTBC Inc.,| v: ,27.45,},
{ s: ,MTEC,| n: ,MTech Acquisition Corp.,| v: ,10.185,},
{ s: ,MTECU,| n: ,MTech Acquisition Corp.,| v: ,10.9,},
{ s: ,MTECW,| n: ,MTech Acquisition Corp.,| v: ,0.7865,},
{ s: ,MTSC,| n: ,MTS Systems Corporation,| v: ,57.68,},
{ s: ,MUDS,| n: ,Mudrick Capital Acquisition Corporation,| v: ,10.139,},
{ s: ,MUDSU,| n: ,Mudrick Capital Acquisition Corporation,| v: ,10.46,},
{ s: ,MUDSW,| n: ,Mudrick Capital Acquisition Corporation,| v: ,0.5,},
{ s: ,LABL,| n: ,Multi-Color Corporation,| v: ,50.06,},
{ s: ,MBIO,| n: ,Mustang Bio Inc.,| v: ,4.32,},
{ s: ,MFSF,| n: ,MutualFirst Financial Inc.,| v: ,30.45,},
{ s: ,MVBF,| n: ,MVB Financial Corp.,| v: ,16.4,},
{ s: ,MYSZ,| n: ,My Size Inc.,| v: ,0.698,},
{ s: ,MYL,| n: ,Mylan N.V.,| v: ,22.17,},
